artists_id,album_id,track_id,track_uri,track_name,track_release_date,track_date_added,track_duration_ms,track_popularity,track_position,is_explicit,country,date
6YVMFz59CuY7ngCxTxjpxE,4vLGHlTnlIIxMSfefCY0cU,5sjnkOfTLCLNfkkchI2re2,spotify:track:5sjnkOfTLCLNfkkchI2re2,UP - KARINA Solo,2024-10-09,2024-11-04T12:32:28Z,166640,82,43,False,Malaysia,2024-11-04
4tuJ0bMpJh08umKkEXKUI5,0hBRqPYPXhr1RkTDG3n4Mk,7ne4VBA60CxGM75vw0EYad,spotify:track:7ne4VBA60CxGM75vw0EYad,That’s So True,2024-10-18,2024-11-04T12:32:28Z,166300,87,44,True,Malaysia,2024-11-04
"1Xyo4u8uXC1ZmMpatF05PJ, 699OTQXzgjhIYAHMy9RyPD",2IRxVVqbSbqHJo8Zx50LYn,1Es7AUAhQvapIcoh3qMKDL,spotify:track:1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),2024-09-27,2024-11-04T12:32:28Z,256000,92,45,True,Malaysia,2024-11-04
"66NmU5epI0ONGmdCRbLpmW, 06QVnTCdjs4jPKO0487EGV",5boeKAXsTkdFlm6OnkQxQW,6Hii26x3qDErVitnGW8QtO,spotify:track:6Hii26x3qDErVitnGW8QtO,Runtuh,2021-10-01,2024-11-04T12:32:28Z,223973,79,46,False,Malaysia,2024-11-04
6Sv2jkzH9sWQjwghW5ArMG,20nf5isZzrFuEOr0tIZkWG,3FwQ3RYYEekzjEeL3jdpUZ,spotify:track:3FwQ3RYYEekzjEeL3jdpUZ,Pesan Terakhir,2021-07-16,2024-11-04T12:32:28Z,261299,79,47,False,Malaysia,2024-11-04
1iCnM8foFssWlPRLfAbIwo,68CN2LzY8MoxO2udy2C22e,2262bWmqomIaJXwCRHr13j,spotify:track:2262bWmqomIaJXwCRHr13j,Sailor Song,2024-07-26,2024-11-04T12:32:28Z,211978,92,48,False,Malaysia,2024-11-04
4gvjmrtzydbMpyJaXUtwvP,0XA403JTounqFh2owquBXu,6MzofobZt2dm0Kf1hTThFz,spotify:track:6MzofobZt2dm0Kf1hTThFz,Diet Pepsi,2024-08-09,2024-11-04T12:32:28Z,169697,88,49,False,Malaysia,2024-11-04
0du5cEVh5yTK9QJze8zA0C,58ufpQsJ1DS5kq4hhzQDiI,3w3y8KPTfNeOKPiqUTakBh,spotify:track:3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,2012-12-07,2024-11-04T12:32:28Z,233478,87,50,False,Malaysia,2024-11-04
"3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C",2IYQwwgxgOIn7t3iF6ufFD,5vNRhkKd0yEAg8suGBpjeY,spotify:track:5vNRhkKd0yEAg8suGBpjeY,APT.,2024-10-18,2024-11-04T12:32:23Z,169917,96,1,False,Philippines,2024-11-04
"1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C",10FLjwfpbxLmW8c25Xyc2N,2plbrEY59IikOBgBGLjaoe,spotify:track:2plbrEY59IikOBgBGLjaoe,Die With A Smile,2024-08-16,2024-11-04T12:32:23Z,251667,100,2,False,Philippines,2024-11-04
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,spotify:track:6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,2024-11-04T12:32:23Z,210373,97,3,False,Philippines,2024-11-04
"1chOgh5tgwfiyJ2zhUHwBj, 3z0IVhtuFvt9VYUZGT98PU",6dsECFlRFW0X7ZmpjZzI3m,1imaIe1NEAaWnLF0BY0V6F,spotify:track:1imaIe1NEAaWnLF0BY0V6F,sining (feat. Jay R),2024-06-07,2024-11-04T12:32:23Z,200000,81,4,False,Philippines,2024-11-04
6AvnL2gWjNYs1hRVJx4huK,1gbgbQj9mCxtp3IPybhMzp,2ADSh3Mp744n2586tpUtIW,spotify:track:2ADSh3Mp744n2586tpUtIW,Dilaw,2024-05-24,2024-11-04T12:32:23Z,192380,80,5,False,Philippines,2024-11-04
6rTxLeff3t3rivZ3rabRpw,2CKTmUw2QrxtchdI1yVfQB,52F5Y4EgcZ2RggVqpqSJBe,spotify:track:52F5Y4EgcZ2RggVqpqSJBe,Gusto Ko Sakin Ka Lang,2024-07-12,2024-11-04T12:32:23Z,193846,76,6,False,Philippines,2024-11-04
6zO1dZ40fTZ5hY9NnnRJSk,4dhoGa2hqBQ402BaIwBpcn,2ezMnGfGww3WSOJp7TwI1N,spotify:track:2ezMnGfGww3WSOJp7TwI1N,blue,2024-08-02,2024-11-04T12:32:23Z,214357,77,7,False,Philippines,2024-11-04
74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,5G2f63n7IPVPPjfNIGih7Q,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Taste,2024-08-23,2024-11-04T12:32:23Z,157279,94,8,False,Philippines,2024-11-04
5L1lO4eRHmJ7a0Q6csE5cT,2F84s5tvr9RSS6VI772mVb,3yDRcs0Y4pPzkvMbUfeF9H,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,Moonlit Floor (Kiss Me),2024-10-03,2024-11-04T12:32:23Z,155757,90,9,False,Philippines,2024-11-04
74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,1UHS8Rf6h5Ar3CDWRd3wjF,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem,2024-08-23,2024-11-04T12:32:23Z,171869,91,10,False,Philippines,2024-11-04
"7LvDTuFCBv08xm6u1pOMK0, 1mcqfNCReSFxun2vIWvC28",6HKsZL1QL7e2Mp5HGNn6N0,4WgViu9gw3qYOr3iF9OuLG,spotify:track:4WgViu9gw3qYOr3iF9OuLG,Palagi - TJxKZ Version,2024-08-28,2024-11-04T12:32:23Z,241000,76,11,False,Philippines,2024-11-04
3wbCeEPAW6po7J46netxMT,1QpFitywD6FWjFWvTmLOw9,6FIEuf1JIzmCtach0gXpeG,spotify:track:6FIEuf1JIzmCtach0gXpeG,Tadhana,2012-12-07,2024-11-04T12:32:23Z,222446,75,12,False,Philippines,2024-11-04
250b0Wlc5Vk0CoUsaCY84M,3e5tDT1kfaAGx10yOjIDgW,2CspwnypzT7rcWI9RfsoSb,spotify:track:2CspwnypzT7rcWI9RfsoSb,Mantra,2024-10-10,2024-11-04T12:32:23Z,136627,89,13,True,Philippines,2024-11-04
6AvnL2gWjNYs1hRVJx4huK,5nS1IYsFBBHe1hZlcbrypc,5OAGg2B2BjxzpiEcuzaCkZ,spotify:track:5OAGg2B2BjxzpiEcuzaCkZ,Namumula,2024-08-30,2024-11-04T12:32:23Z,174473,74,14,True,Philippines,2024-11-04
"61nn6nOoLWjVC1ER2qFAvN, 09Xydf4dlkr29dH99DmsvQ",5Z3PE5HciL6majXbtu3EU3,7b89Ffklm3xh4GI37vlZDZ,spotify:track:7b89Ffklm3xh4GI37vlZDZ,Tingin,2023-04-28,2024-11-04T12:32:23Z,222298,76,15,False,Philippines,2024-11-04
0WleeEe3UurwlNbDGhb5Yz,0hMT0sAqjZvYBimWnMDswf,4067uAzJZUHJInwOo7X701,spotify:track:4067uAzJZUHJInwOo7X701,Boyfriend,2024-06-28,2024-11-04T12:32:23Z,293723,73,16,False,Philippines,2024-11-04
74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,2tHwzyyOLoWSFqYNjeVMzj,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,2024-08-23,2024-11-04T12:32:23Z,186365,87,17,True,Philippines,2024-11-04
7uDdl5V5AETSFY7K3muu22,4EJLfrjbTDyhhMU1AcYDPb,2v6jmF6VQWS96x6tSg05IC,spotify:track:2v6jmF6VQWS96x6tSg05IC,TAKE ALL THE LOVE,2021-04-23,2024-11-04T12:32:23Z,206181,75,18,False,Philippines,2024-11-04
61nn6nOoLWjVC1ER2qFAvN,6BqP9dOpxUGa7gCunYMw9a,0kE1SmlJNLg14dgdo9kJws,spotify:track:0kE1SmlJNLg14dgdo9kJws,Misteryoso,2024-05-17,2024-11-04T12:32:23Z,221641,74,19,False,Philippines,2024-11-04
0du5cEVh5yTK9QJze8zA0C,4PgleR09JVnm3zY1fW3XBA,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,2016-11-17,2024-11-04T12:32:23Z,206693,86,20,False,Philippines,2024-11-04
7uDdl5V5AETSFY7K3muu22,09S77IK5S0vxVF0DfwSohF,0HAG6nIiEKd75yGpovuSJQ,spotify:track:0HAG6nIiEKd75yGpovuSJQ,Isa lang,2021-12-17,2024-11-04T12:32:23Z,269256,74,21,False,Philippines,2024-11-04
7GlBOeep6PqTfFi59PTUUN,1WAjjRMfZjEXtB0lQrAw6Q,0WbMK4wrZ1wFSty9F7FCgu,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",2024-04-05,2024-11-04T12:32:23Z,218423,94,22,False,Philippines,2024-11-04
74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,2HRqTpkrJO5ggZyyK6NPWz,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Espresso,2024-08-23,2024-11-04T12:32:23Z,175459,88,23,True,Philippines,2024-11-04
"1DlYnIiliftt6R21Y5NOW2, 4qPhnQfRgdgcZEdXgENOnr",5UNDk7qptf3EtMNoIh3w0k,2nqlM3gNBMi5Zf9MDzp2Xi,spotify:track:2nqlM3gNBMi5Zf9MDzp2Xi,Mahika,2023-12-15,2024-11-04T12:32:23Z,201951,72,24,False,Philippines,2024-11-04
5GVk1KCKa1tdHRev4bMw7V,1nft8RTZE2QYeDPPNEnCBx,16iRlyUMJVPqz62DlomMre,spotify:track:16iRlyUMJVPqz62DlomMre,Ikaw Lang,2020-06-12,2024-11-04T12:32:23Z,263500,74,25,False,Philippines,2024-11-04
"20wkVLutqVOYrc0kxFs7rA, 3Y7RZ31TRPVadSFVy1o8os",3xybjP7r2VsWzwvDQipdM0,1RMJOxR6GRPsBHL8qeC2ux,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),2017-08-25,2024-11-04T12:32:23Z,209831,84,26,False,Philippines,2024-11-04
1hMAGfvamVXuSWBFQRFMeq,0eVAbAiekijNEO7xTvGn23,5gQyJNVUEydHMciwhih7EK,spotify:track:5gQyJNVUEydHMciwhih7EK,Ikot,2024-10-01,2024-11-04T12:32:23Z,250093,62,27,False,Philippines,2024-11-04
4AK6F7OLvEQ5QYCBNiQWHq,4gCNyS7pidfK3rKWhB3JOY,5O2P9iiztwhomNh8xkR9lJ,spotify:track:5O2P9iiztwhomNh8xkR9lJ,Night Changes,2014-11-17,2024-11-04T12:32:23Z,226600,90,28,False,Philippines,2024-11-04
1chOgh5tgwfiyJ2zhUHwBj,0YEPa646R98Iqp2GDqsl29,06VwVWrnYSTIikz801hGwD,spotify:track:06VwVWrnYSTIikz801hGwD,Oksihina,2023-09-08,2024-11-04T12:32:23Z,204051,72,29,False,Philippines,2024-11-04
3AQRLZ9PuTAozP28Skbq8V,1r5J0N6Ep181K0i8YuTYgO,3nqqDo8CcCLke3ZoTgiOKf,spotify:track:3nqqDo8CcCLke3ZoTgiOKf,The Man Who Can't Be Moved,2008-07-14,2024-11-04T12:32:23Z,241373,80,30,False,Philippines,2024-11-04
70NcAr4ZtA3FAqU16iQZSb,305fd6KSKY40Yjgwvm2ck6,0QzuaeCEEOV40Pn7IvKEny,spotify:track:0QzuaeCEEOV40Pn7IvKEny,double take,2022-01-21,2024-11-04T12:32:23Z,171743,82,31,False,Philippines,2024-11-04
"2WzWSpOB41g3gb78Raj6RK, 4zpGxqF6oI1h3f6Md2v42T",1rWV1baWSlnYYrYxU719QO,0NJAqnvbF6vzripOB7PclP,spotify:track:0NJAqnvbF6vzripOB7PclP,Babaero,2024-01-09,2024-11-04T12:32:23Z,175396,74,32,False,Philippines,2024-11-04
"20wkVLutqVOYrc0kxFs7rA, 1U1el3k54VvEUzo3ybLPlM",3xybjP7r2VsWzwvDQipdM0,7zFXmv6vqI4qOt4yGf3jYZ,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),2017-08-25,2024-11-04T12:32:23Z,278179,82,33,False,Philippines,2024-11-04
3c0gDdb9lhnHGFtP4prQpn,1hjqg3TuQ2YqooaPhxHwdv,6aJn7Cst74cj4lNIiPRgav,spotify:track:6aJn7Cst74cj4lNIiPRgav,Touch,2024-07-26,2024-11-04T12:32:23Z,129882,86,34,False,Philippines,2024-11-04
6AvnL2gWjNYs1hRVJx4huK,2USw0nRD3YRnfofRyufJnR,61DuXKQqvXkxcrAIiNLIgR,spotify:track:61DuXKQqvXkxcrAIiNLIgR,Saan?,2023-03-31,2024-11-04T12:32:23Z,206500,74,35,False,Philippines,2024-11-04
66CXWjxzNUsdJxJ2JdwvnR,5EYKrEDnKhhcNxGedaRQeK,51ZQ1vr10ffzbwIjDCwqm4,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),2024-03-08,2024-11-04T12:32:23Z,228639,86,36,False,Philippines,2024-11-04
3C1ER0cuXc8dLtaI8RvLI6,5YU9eW5SXNmyX768HHrDFr,2dMQ4FbQcrEWVFK6NIFjrl,spotify:track:2dMQ4FbQcrEWVFK6NIFjrl,Museo,2024-04-19,2024-11-04T12:32:23Z,270400,74,37,False,Philippines,2024-11-04
027TpXKGwdXP7iwbjUSpV8,7ucm85tRsWk6EyVHaYAxe9,4SqWKzw0CbA05TGszDgMlc,spotify:track:4SqWKzw0CbA05TGszDgMlc,I Love You So,2014-11-28,2024-11-04T12:32:23Z,160239,86,38,False,Philippines,2024-11-04
0du5cEVh5yTK9QJze8zA0C,1uyf3l2d4XYwiEqAb7t7fX,7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,2010-05-11,2024-11-04T12:32:23Z,220734,84,39,False,Philippines,2024-11-04
4zpGxqF6oI1h3f6Md2v42T,36OmXvGRKAY2zICbVtItoa,4wZTvLi0khNRqqz4i5XhdV,spotify:track:4wZTvLi0khNRqqz4i5XhdV,Walang Alam,2023-10-20,2024-11-04T12:32:23Z,185000,74,40,True,Philippines,2024-11-04
0DpLoyGVbhOHNR3ht2oO9y,5CoCHo5Uln3nDpd1q2aewW,4AULw1VRyJP17zMvwgTIUs,spotify:track:4AULw1VRyJP17zMvwgTIUs,Umaasa,2019-06-28,2024-11-04T12:32:23Z,335624,72,41,False,Philippines,2024-11-04
7LvDTuFCBv08xm6u1pOMK0,2rfBUsHWqodvzhMDNDAeJW,4Rlbzn3nj9XJMZTijQUXMs,spotify:track:4Rlbzn3nj9XJMZTijQUXMs,Palagi,2024-04-25,2024-11-04T12:32:23Z,218051,71,42,False,Philippines,2024-11-04
24fEOzlKhgSNLIcy9NdmwH,2H4wJMAmm6r9WxMFwmXpj9,3lOpUMMUskknPD3dJR2MkT,spotify:track:3lOpUMMUskknPD3dJR2MkT,Randomantic,2001-01-01,2024-11-04T12:32:23Z,244520,72,43,False,Philippines,2024-11-04
4gvjmrtzydbMpyJaXUtwvP,0XA403JTounqFh2owquBXu,6MzofobZt2dm0Kf1hTThFz,spotify:track:6MzofobZt2dm0Kf1hTThFz,Diet Pepsi,2024-08-09,2024-11-04T12:32:23Z,169697,88,44,False,Philippines,2024-11-04
"3d0hhzHPK0jA5mKTeFIZc5, 57yOAX6apIrclpBG736Uy2",3dPZYbHJzqN3CDYp4ygh57,6Rz2gTPL95Y9EJkwgqpFkE,spotify:track:6Rz2gTPL95Y9EJkwgqpFkE,Wag Na,2024-05-05,2024-11-04T12:32:23Z,266277,71,45,True,Philippines,2024-11-04
0du5cEVh5yTK9QJze8zA0C,58ufpQsJ1DS5kq4hhzQDiI,3w3y8KPTfNeOKPiqUTakBh,spotify:track:3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,2012-12-07,2024-11-04T12:32:23Z,233478,87,46,False,Philippines,2024-11-04
4gzpq5DPGxSnKTe4SA8HAU,6ZG5lRT77aJ3btmArcykra,3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg,Yellow,2000-07-10,2024-11-04T12:32:23Z,266773,88,47,False,Philippines,2024-11-04
7dFzqx2qyelGPiBKmdSEOT,7vX4hut0GPXmfbqbSvz49o,5mi8Oe95frx6LhvFioXE7t,spotify:track:5mi8Oe95frx6LhvFioXE7t,Miss Miss,2023-12-08,2024-11-04T12:32:23Z,265677,72,48,False,Philippines,2024-11-04
1EUmQM6xgUQLUkJVcvSdey,1Pjond44g3GY0emy3LfcCl,0Qra8Ps4tJAZPqRXyehCjc,spotify:track:0Qra8Ps4tJAZPqRXyehCjc,Heaven Knows - This Angel Has Flown,2005-03-24,2024-11-04T12:32:23Z,241146,72,49,False,Philippines,2024-11-04
7tNO3vJC9zlHy2IJOx34ga,2eT1XApzS0GmkJLMlCBdVv,1iIJtD9hkzw4ZHfR7ND9yb,spotify:track:1iIJtD9hkzw4ZHfR7ND9yb,"Salamin, Salamin",2024-03-08,2024-11-04T12:32:23Z,230218,74,50,False,Philippines,2024-11-04
"3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C",2IYQwwgxgOIn7t3iF6ufFD,5vNRhkKd0yEAg8suGBpjeY,spotify:track:5vNRhkKd0yEAg8suGBpjeY,APT.,2024-10-18,2024-11-04T12:32:22Z,169917,96,1,False,Singapore,2024-11-04
1oSPZhvZMIrWW5I41kPkkY,15XcLhiVMlSOipUddTNDnr,7tI8dRuH2Yc6RuoTjxo4dU,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Who,2024-07-19,2024-11-04T12:32:22Z,170887,92,2,False,Singapore,2024-11-04
"1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C",10FLjwfpbxLmW8c25Xyc2N,2plbrEY59IikOBgBGLjaoe,spotify:track:2plbrEY59IikOBgBGLjaoe,Die With A Smile,2024-08-16,2024-11-04T12:32:22Z,251667,100,3,False,Singapore,2024-11-04
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,6dOtVTDdiauQNBQEDOtlAB,spotify:track:6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,2024-05-17,2024-11-04T12:32:22Z,210373,97,4,False,Singapore,2024-11-04
250b0Wlc5Vk0CoUsaCY84M,3e5tDT1kfaAGx10yOjIDgW,2CspwnypzT7rcWI9RfsoSb,spotify:track:2CspwnypzT7rcWI9RfsoSb,Mantra,2024-10-10,2024-11-04T12:32:22Z,136627,89,5,True,Singapore,2024-11-04
4tuJ0bMpJh08umKkEXKUI5,0hBRqPYPXhr1RkTDG3n4Mk,7ne4VBA60CxGM75vw0EYad,spotify:track:7ne4VBA60CxGM75vw0EYad,That’s So True,2024-10-18,2024-11-04T12:32:22Z,166300,87,6,True,Singapore,2024-11-04
5vV3bFXnN6D6N3Nj4xRvaV,6OdmwetSmFXZhBrNJFKvay,2Qcbspnftnon37jibwyvMU,spotify:track:2Qcbspnftnon37jibwyvMU,I'll Be There,2024-10-25,2024-11-04T12:32:22Z,181677,87,7,False,Singapore,2024-11-04
1iCnM8foFssWlPRLfAbIwo,68CN2LzY8MoxO2udy2C22e,2262bWmqomIaJXwCRHr13j,spotify:track:2262bWmqomIaJXwCRHr13j,Sailor Song,2024-07-26,2024-11-04T12:32:22Z,211978,92,8,False,Singapore,2024-11-04
6YVMFz59CuY7ngCxTxjpxE,3OaW4df1SA62k0arNpn6bK,6uPnrBgweGOcwjFL4ItAvV,spotify:track:6uPnrBgweGOcwjFL4ItAvV,Whiplash,2024-10-21,2024-11-04T12:32:22Z,183226,79,9,False,Singapore,2024-11-04
74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,5G2f63n7IPVPPjfNIGih7Q,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Taste,2024-08-23,2024-11-04T12:32:22Z,157279,94,10,False,Singapore,2024-11-04
74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,2HRqTpkrJO5ggZyyK6NPWz,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Espresso,2024-08-23,2024-11-04T12:32:22Z,175459,88,11,True,Singapore,2024-11-04
5L1lO4eRHmJ7a0Q6csE5cT,2F84s5tvr9RSS6VI772mVb,3yDRcs0Y4pPzkvMbUfeF9H,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,Moonlit Floor (Kiss Me),2024-10-03,2024-11-04T12:32:22Z,155757,90,12,False,Singapore,2024-11-04
3c0gDdb9lhnHGFtP4prQpn,1hjqg3TuQ2YqooaPhxHwdv,6aJn7Cst74cj4lNIiPRgav,spotify:track:6aJn7Cst74cj4lNIiPRgav,Touch,2024-07-26,2024-11-04T12:32:22Z,129882,86,13,False,Singapore,2024-11-04
7GlBOeep6PqTfFi59PTUUN,1WAjjRMfZjEXtB0lQrAw6Q,0WbMK4wrZ1wFSty9F7FCgu,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",2024-04-05,2024-11-04T12:32:22Z,218423,94,14,False,Singapore,2024-11-04
1SIocsqdEefUTE6XKGUiVS,6Lp82GTJXzgtIopT0g7N7k,198zDKzyktXRG1PGpidY9h,spotify:track:198zDKzyktXRG1PGpidY9h,DRIP,2024-11-01,2024-11-04T12:32:22Z,180845,68,15,False,Singapore,2024-11-04
4AK6F7OLvEQ5QYCBNiQWHq,4gCNyS7pidfK3rKWhB3JOY,5O2P9iiztwhomNh8xkR9lJ,spotify:track:5O2P9iiztwhomNh8xkR9lJ,Night Changes,2014-11-17,2024-11-04T12:32:22Z,226600,90,16,False,Singapore,2024-11-04
3pc0bOVB5whxmD50W79wwO,5DfKDonIvNlxlzA4ORIOFm,2aL4lMGhWdPpyPL6COPou7,spotify:track:2aL4lMGhWdPpyPL6COPou7,Soft Spot,2024-09-13,2024-11-04T12:32:22Z,204223,77,17,False,Singapore,2024-11-04
6qqNVTkY8uBg9cP3Jd7DAH,7aJuG4TFXa2hmE4z1yxc3n,3QaPy1KgI7nu9FJEQUgn6h,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,2024-05-17,2024-11-04T12:32:22Z,261466,92,18,False,Singapore,2024-11-04
74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,2tHwzyyOLoWSFqYNjeVMzj,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,2024-08-23,2024-11-04T12:32:22Z,186365,87,19,True,Singapore,2024-11-04
4gvjmrtzydbMpyJaXUtwvP,0XA403JTounqFh2owquBXu,6MzofobZt2dm0Kf1hTThFz,spotify:track:6MzofobZt2dm0Kf1hTThFz,Diet Pepsi,2024-08-09,2024-11-04T12:32:22Z,169697,88,20,False,Singapore,2024-11-04
4tuJ0bMpJh08umKkEXKUI5,56bdWeO40o3WfAD2Lja4dl,51rfRCiUSvxXlCSCfIztBy,spotify:track:51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",2024-06-21,2024-11-04T12:32:22Z,157146,90,21,True,Singapore,2024-11-04
1oSPZhvZMIrWW5I41kPkkY,15XcLhiVMlSOipUddTNDnr,3LWVXp636uLT356Rj08Jaz,spotify:track:3LWVXp636uLT356Rj08Jaz,Be Mine,2024-07-19,2024-11-04T12:32:22Z,207347,78,22,False,Singapore,2024-11-04
36cgvBn0aadzOijnjjwqMN,1rQZODajANwqhegpEuCYk4,21LtZQQMQYwVIxc9O9Ygq8,spotify:track:21LtZQQMQYwVIxc9O9Ygq8,Cherish (My Love),2024-10-28,2024-11-04T12:32:22Z,176854,63,23,False,Singapore,2024-11-04
3Y7gOnKYWfQlEdgXag0Z6W,46n9YK2DE6B0CMk8qx4Twt,0VVD95cRAppHSOGPYrfIG2,spotify:track:0VVD95cRAppHSOGPYrfIG2,the cutest pair,2024-06-14,2024-11-04T12:32:22Z,158400,73,24,False,Singapore,2024-11-04
"1Xyo4u8uXC1ZmMpatF05PJ, 699OTQXzgjhIYAHMy9RyPD",2IRxVVqbSbqHJo8Zx50LYn,1Es7AUAhQvapIcoh3qMKDL,spotify:track:1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),2024-09-27,2024-11-04T12:32:22Z,256000,92,25,True,Singapore,2024-11-04
06HL4z0CvFAxyc27GXpf02,1NAmidJlEaVgA3MpcPFYGq,1BxfuPKGuaTgP7aM0Bbdwr,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,2019-08-23,2024-11-04T12:32:22Z,178426,89,26,False,Singapore,2024-11-04
66CXWjxzNUsdJxJ2JdwvnR,5EYKrEDnKhhcNxGedaRQeK,51ZQ1vr10ffzbwIjDCwqm4,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),2024-03-08,2024-11-04T12:32:22Z,228639,86,27,False,Singapore,2024-11-04
"6HaGTQPmzraVmaVxvz6EUc, 3MdXrJWsbVzdn6fe5JYkSQ",5pSk3c3wVwnb2arb6ohCPU,2HRgqmZQC0MC7GeNuDIXHN,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),2023-11-03,2024-11-04T12:32:22Z,183550,84,28,True,Singapore,2024-11-04
30b9WulBM8sFuBo17nNq9c,3w2XYofMZpf1FA5wkkcBfx,4XsJiRJQAK8TWcZCn0Dxlh,spotify:track:4XsJiRJQAK8TWcZCn0Dxlh,POWER,2024-10-31,2024-11-04T12:32:22Z,143242,67,29,False,Singapore,2024-11-04
70NcAr4ZtA3FAqU16iQZSb,305fd6KSKY40Yjgwvm2ck6,0QzuaeCEEOV40Pn7IvKEny,spotify:track:0QzuaeCEEOV40Pn7IvKEny,double take,2022-01-21,2024-11-04T12:32:22Z,171743,82,30,False,Singapore,2024-11-04
4TEK9tIkcoxib4GxT3O4ky,4eguh1dJUXRh0IMiLKRwab,2DbDefRFJ5YOfXCKOeCJJh,spotify:track:2DbDefRFJ5YOfXCKOeCJJh,Igloo,2024-10-15,2024-11-04T12:32:22Z,131786,75,31,False,Singapore,2024-11-04
74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,1UHS8Rf6h5Ar3CDWRd3wjF,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem,2024-08-23,2024-11-04T12:32:22Z,171869,91,32,False,Singapore,2024-11-04
6YVMFz59CuY7ngCxTxjpxE,4vLGHlTnlIIxMSfefCY0cU,5sjnkOfTLCLNfkkchI2re2,spotify:track:5sjnkOfTLCLNfkkchI2re2,UP - KARINA Solo,2024-10-09,2024-11-04T12:32:22Z,166640,82,33,False,Singapore,2024-11-04
36cgvBn0aadzOijnjjwqMN,6irebIc6UO8fN0jl4UlzBS,1aKvZDoLGkNMxoRYgkckZG,spotify:track:1aKvZDoLGkNMxoRYgkckZG,Magnetic,2024-03-25,2024-11-04T12:32:22Z,160688,83,34,False,Singapore,2024-11-04
0du5cEVh5yTK9QJze8zA0C,1uyf3l2d4XYwiEqAb7t7fX,7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,2010-05-11,2024-11-04T12:32:22Z,220734,84,35,False,Singapore,2024-11-04
